,close,high,low,open,volume
2015-06-25,2943.99,3082.56,2929.11,3069.4,16015830700.0
2015-06-26,2736.7,2953.96,2678.77,2875.12,18335580400.0
2015-06-29,2678.37,2822.11,2530.83,2802.77,21201871400.0
2015-06-30,2870.03,2872.51,2628.0,2678.63,21959229800.0
2015-07-01,2736.85,2872.91,2721.48,2823.94,16995770200.0
2015-07-02,2714.25,2805.67,2611.86,2767.99,20904575400.0
2015-07-03,2582.27,2738.66,2511.16,2674.56,18436191800.0
2015-07-06,2750.0,2807.75,2649.56,2807.75,34483427900.0
2015-07-07,2812.45,2825.49,2612.11,2682.5,35031479800.0
2015-07-08,2608.98,2760.52,2546.46,2596.71,37745940000.0
2015-07-09,2781.08,2828.75,2493.64,2575.34,27117677000.0
2015-07-10,2898.41,2997.6,2717.71,2749.12,29625184200.0
2015-07-13,2869.05,2949.2,2805.91,2855.7,23334105500.0
2015-07-14,2763.07,2843.25,2717.03,2821.97,19436842400.0
2015-07-15,2757.95,2779.95,2665.95,2725.92,18594802800.0
2015-07-16,2742.85,2780.0,2708.72,2754.83,13524616300.0
2015-07-17,2807.07,2834.18,2723.74,2756.87,13024111200.0
2015-07-20,2783.76,2815.7,2766.94,2798.56,13086249500.0
2015-07-21,2772.77,2799.82,2743.16,2757.66,11582657800.0
2015-07-22,2739.79,2771.0,2721.35,2757.28,10665453000.0
2015-07-23,2790.76,2796.37,2736.38,2741.42,11358203900.0
2015-07-24,2741.04,2807.62,2735.3,2794.05,12392890800.0
2015-07-27,2493.29,2715.36,2491.12,2698.8,13664510400.0
2015-07-28,2485.67,2531.23,2400.87,2427.03,14033885500.0
2015-07-29,2531.45,2535.6,2459.08,2496.89,9307815400.0
2015-07-30,2467.37,2548.27,2459.92,2525.08,8694982700.0
2015-07-31,2461.24,2490.66,2432.49,2452.05,7472537400.0
2015-08-03,2479.72,2479.95,2419.85,2433.24,8807341000.0
2015-08-04,2534.71,2535.28,2462.73,2476.16,6603231700.0
2015-08-05,2487.06,2537.35,2485.6,2529.13,6288967000.0
2015-08-06,2467.53,2505.53,2446.96,2452.53,4780004700.0
2015-08-07,2503.8,2520.04,2479.25,2489.8,5756323900.0
2015-08-10,2617.66,2626.36,2517.95,2527.62,10962661300.0
2015-08-11,2590.71,2623.84,2578.65,2612.95,9958425600.0
2015-08-12,2561.13,2598.51,2557.26,2562.68,7535253000.0
2015-08-13,2580.78,2585.92,2522.35,2562.87,7008074200.0
2015-08-14,2577.04,2592.17,2565.59,2588.43,7294157200.0
2015-08-17,2550.47,2561.96,2524.13,2560.37,7113381900.0
2015-08-18,2407.97,2572.21,2405.83,2554.08,10124871300.0
2015-08-19,2430.28,2431.61,2326.24,2379.21,9048531900.0
2015-08-20,2356.92,2421.03,2356.33,2406.57,6834685300.0
2015-08-21,2271.36,2362.84,2261.31,2336.45,7846755300.0
2015-08-24,2058.25,2203.63,2046.85,2195.46,11542038300.0
2015-08-25,1914.05,2044.56,1890.38,1947.14,11856957700.0
2015-08-26,1942.45,2028.4,1874.22,1930.2,12411179600.0
2015-08-27,2094.72,2095.46,1957.74,1989.59,11658547000.0
2015-08-28,2159.96,2167.9,2097.78,2120.36,11529986000.0
2015-08-31,2210.45,2214.11,2071.41,2135.6,11719305200.0
2015-09-01,2230.32,2239.46,2103.48,2155.96,15831034400.0
2015-09-02,2243.63,2248.77,2137.19,2143.24,16606144800.0
2015-09-07,2133.98,2247.44,2127.48,2215.18,8567205700.0
2015-09-08,2180.13,2185.4,2084.03,2115.9,6198041400.0
2015-09-09,2211.2,2225.27,2175.77,2186.37,7696297300.0
2015-09-10,2208.48,2218.14,2175.37,2183.61,5303531900.0
2015-09-11,2195.39,2218.82,2180.24,2199.59,3622196900.0
2015-09-14,2228.15,2228.96,2126.29,2205.7,8478535800.0
2015-09-15,2175.17,2188.36,2142.02,2179.24,5548432800.0
2015-09-16,2241.95,2277.58,2142.2,2161.01,5602654800.0
2015-09-17,2194.82,2260.85,2194.03,2223.4,5584288700.0
2015-09-18,2198.99,2226.75,2192.27,2204.58,3607430100.0
2015-09-21,2214.45,2220.02,2176.66,2185.08,3690151300.0
2015-09-22,2237.31,2259.07,2210.49,2217.78,4256376700.0
2015-09-23,2178.55,2219.24,2174.92,2208.25,3423454800.0
2015-09-24,2188.09,2198.49,2170.68,2190.31,2507485200.0
2015-09-25,2183.4,2191.36,2150.02,2180.29,3599201000.0
2015-09-28,2169.94,2175.97,2145.75,2169.15,2026861800.0
2015-09-29,2127.2,2145.99,2114.3,2139.8,2548256000.0
2015-09-30,2146.12,2161.71,2133.88,2138.15,2502692500.0
2015-10-08,2191.34,2231.24,2189.99,2231.03,3925563000.0
2015-10-09,2219.29,2226.42,2195.16,2202.13,3313522200.0
2015-10-12,2283.43,2308.19,2220.63,2223.32,6235454500.0
2015-10-13,2270.95,2282.04,2259.27,2268.76,3690453700.0
2015-10-14,2253.91,2284.62,2252.38,2263.59,4196146300.0
2015-10-15,2297.9,2297.96,2252.33,2254.4,4694218900.0
2015-10-16,2323.78,2328.3,2301.49,2310.35,6016847500.0
2015-10-19,2318.47,2346.35,2303.16,2329.4,5322538000.0
2015-10-20,2337.08,2337.8,2297.76,2312.53,4669890500.0
2015-10-21,2340.36,2369.37,2268.82,2338.71,9767171800.0
2015-10-22,2331.79,2337.4,2297.05,2306.07,5465178100.0
2015-10-23,2343.97,2350.12,2319.78,2334.54,4885481300.0
2015-10-26,2350.02,2381.71,2340.5,2366.84,5279820800.0
2015-10-27,2349.9,2353.65,2302.09,2343.87,4664322000.0
2015-10-28,2310.7,2342.45,2308.55,2338.39,4093916200.0
2015-10-29,2307.34,2323.45,2301.37,2317.48,2925757900.0
2015-10-30,2312.97,2336.04,2298.97,2307.76,3717355600.0
2015-11-02,2280.09,2310.83,2279.47,2291.25,3309899400.0
2015-11-03,2271.65,2294.41,2265.67,2283.8,2731711800.0
2015-11-04,2370.5,2374.02,2277.2,2277.2,6200030900.0
2015-11-05,2440.65,2503.65,2365.85,2368.61,14874522200.0
2015-11-06,2493.48,2501.4,2427.28,2430.65,10219929800.0
2015-11-09,2534.08,2592.19,2501.72,2501.72,13319083800.0
2015-11-10,2522.68,2559.83,2498.46,2504.25,9087222400.0
2015-11-11,2505.83,2517.51,2474.04,2516.35,6608939600.0
2015-11-12,2476.43,2513.7,2466.29,2513.11,5839126000.0
2015-11-13,2447.77,2481.18,2444.2,2454.18,5593073700.0
2015-11-16,2447.29,2447.5,2407.94,2410.04,4234411400.0
2015-11-17,2453.26,2514.46,2449.74,2462.22,6824470500.0
2015-11-18,2439.45,2473.45,2433.46,2455.58,5987262600.0
2015-11-19,2468.49,2469.01,2436.9,2444.88,4194923400.0
2015-11-20,2466.76,2483.89,2458.78,2469.7,4809942600.0
2015-11-23,2456.84,2485.41,2451.55,2465.81,4409032900.0
2015-11-24,2447.9,2452.35,2421.39,2449.97,4095241400.0
2015-11-25,2459.56,2460.18,2430.35,2441.73,4260289900.0
2015-11-26,2450.96,2481.39,2450.09,2468.52,4493662900.0
2015-11-27,2334.44,2439.7,2320.07,2438.18,5595359500.0
2015-11-30,2336.29,2347.84,2280.68,2325.07,5256162900.0
2015-12-01,2344.83,2365.15,2314.79,2334.14,4193491100.0
2015-12-02,2458.41,2463.91,2337.03,2341.43,8167693400.0
2015-12-03,2461.45,2481.54,2422.56,2441.91,8174400100.0
2015-12-04,2397.56,2442.25,2392.88,2438.39,4783854100.0
2015-12-07,2395.58,2404.91,2379.55,2398.09,2917439500.0
2015-12-08,2364.34,2386.28,2356.93,2381.68,3381369400.0
2015-12-09,2369.74,2386.28,2356.94,2357.88,2842059200.0
2015-12-10,2357.21,2402.69,2353.22,2369.59,3199761800.0
2015-12-11,2342.45,2357.08,2324.63,2346.86,3159044900.0
2015-12-14,2414.92,2418.56,2316.9,2319.2,4748665300.0
2015-12-15,2383.83,2410.09,2377.07,2408.15,3460835300.0
2015-12-16,2376.53,2394.17,2371.43,2389.25,2849092300.0
2015-12-17,2408.32,2424.9,2386.09,2391.4,4403511800.0
2015-12-18,2422.84,2466.35,2404.15,2405.86,5396733400.0
2015-12-21,2500.06,2513.49,2414.84,2415.63,7367108700.0
2015-12-22,2496.05,2506.87,2477.67,2499.66,5124880300.0
2015-12-23,2503.06,2550.9,2492.43,2497.37,6818885500.0
2015-12-24,2481.75,2505.7,2451.45,2498.77,4830384200.0
2015-12-25,2492.34,2496.84,2474.33,2483.66,2962302400.0
2015-12-28,2411.41,2502.33,2411.21,2498.78,4820059100.0
2015-12-29,2432.88,2435.62,2405.17,2408.93,2759730600.0
2015-12-30,2432.77,2434.52,2399.92,2432.18,2842066200.0
2015-12-31,2420.8,2437.72,2409.76,2426.81,2997272200.0
2016-01-04,2270.46,2417.03,2269.97,2417.03,3462085100.0
2016-01-05,2288.11,2309.59,2223.05,2230.08,4807596200.0
2016-01-06,2317.65,2321.17,2274.47,2284.92,3808882000.0
2016-01-07,2180.59,2281.93,2171.32,2281.88,1108157500.0
2016-01-08,2219.61,2257.41,2154.58,2225.47,5152593100.0
2016-01-11,2120.23,2202.32,2119.7,2182.85,4848350500.0
2016-01-12,2131.37,2151.4,2115.36,2135.94,3514437400.0
2016-01-13,2105.51,2157.51,2104.93,2152.72,3202494400.0
2016-01-14,2132.08,2136.06,2052.3,2056.41,3663096500.0
2016-01-15,2070.93,2128.95,2058.7,2119.56,3464162300.0
2016-01-18,2069.27,2092.4,2039.05,2040.41,2680609500.0
2016-01-19,2128.57,2135.36,2060.28,2075.19,3722216800.0
2016-01-20,2088.72,2124.15,2076.16,2115.13,3922114500.0
2016-01-21,2040.98,2112.73,2040.53,2069.39,3435451500.0
2016-01-22,2061.96,2074.17,2026.27,2062.63,2706519600.0
2016-01-25,2065.44,2074.9,2049.25,2067.56,2174107400.0
2016-01-26,1951.61,2050.45,1944.91,2046.04,3775143700.0
2016-01-27,1953.46,1972.16,1908.04,1961.4,3930266400.0
2016-01-28,1912.72,1960.95,1900.35,1943.83,2971655300.0
2016-01-29,1973.01,1986.72,1914.4,1915.13,3824287700.0
2016-02-01,1937.07,1973.1,1917.24,1970.21,2733516000.0
2016-02-02,1969.62,1978.29,1934.91,1935.22,2615654000.0
2016-02-03,1952.37,1955.09,1929.81,1947.83,2197008000.0
2016-02-04,1974.24,1983.25,1960.13,1962.87,2502030500.0
2016-02-05,1967.26,1979.39,1962.23,1970.69,2045579500.0
2016-02-15,1948.28,1958.22,1914.49,1916.42,1889323100.0
2016-02-16,2000.9,2005.42,1957.54,1957.91,3060729100.0
2016-02-17,2014.44,2020.08,1993.89,1997.68,3437354800.0
2016-02-18,2009.27,2034.16,2007.22,2022.55,3093860700.0
2016-02-19,2004.11,2013.78,1993.05,2005.41,2163929000.0
2016-02-22,2053.86,2064.61,2016.36,2025.18,3905928400.0
2016-02-23,2029.52,2051.57,2013.98,2051.57,2687619100.0
2016-02-24,2041.39,2041.88,2009.35,2020.59,2622891700.0
2016-02-25,1932.6,2038.18,1925.2,2038.16,4245956300.0
2016-02-26,1955.4,1965.91,1930.0,1946.96,2630676400.0
2016-02-29,1944.61,1953.32,1891.1,1951.68,3916158300.0
2016-03-01,1973.19,1988.57,1931.98,1944.56,2959585900.0
2016-03-02,2043.41,2045.82,1979.17,1980.46,5097880200.0
2016-03-03,2053.27,2057.16,2031.54,2043.37,4547667100.0
2016-03-04,2122.27,2128.57,2040.08,2045.12,8595312600.0
2016-03-07,2107.67,2133.56,2097.78,2122.55,4005873200.0
2016-03-08,2115.16,2118.04,2037.29,2102.25,3900335500.0
2016-03-09,2111.92,2112.86,2053.84,2073.27,3808329000.0
2016-03-10,2061.45,2102.99,2060.06,2089.86,2087298100.0
2016-03-11,2070.72,2071.09,2039.59,2043.25,2444346100.0
2016-03-14,2078.41,2117.83,2071.12,2079.91,3511461700.0
2016-03-15,2101.12,2105.04,2055.32,2077.51,3464713100.0
2016-03-16,2136.13,2142.16,2084.77,2087.28,6038157700.0
2016-03-17,2131.48,2156.89,2113.44,2135.06,3807790200.0
2016-03-18,2141.18,2165.15,2131.38,2140.27,6225762400.0
2016-03-21,2193.39,2214.64,2154.49,2156.95,7826466500.0
2016-03-22,2173.26,2196.37,2167.43,2181.98,5053124500.0
2016-03-23,2175.28,2186.02,2159.46,2170.16,3524766400.0
2016-03-24,2137.59,2161.17,2137.19,2161.17,3387992700.0
2016-03-25,2149.2,2156.8,2135.53,2137.15,2278104900.0
2016-03-28,2123.03,2166.92,2116.98,2152.81,2590590600.0
2016-03-29,2106.86,2133.81,2100.92,2127.8,2565460400.0
2016-03-30,2157.53,2160.5,2124.09,2124.53,3563382900.0
2016-03-31,2156.54,2171.79,2149.24,2166.42,3228183700.0
2016-04-01,2167.78,2168.33,2124.13,2156.78,3490389800.0
2016-04-05,2180.26,2186.92,2147.09,2151.37,3887452100.0
2016-04-06,2168.04,2176.9,2156.52,2167.45,2834967800.0
2016-04-07,2139.4,2177.12,2138.33,2174.88,2583304400.0
2016-04-08,2123.8,2132.73,2114.26,2125.45,2282274700.0
2016-04-11,2148.44,2167.65,2140.56,2140.56,3021250400.0
2016-04-12,2143.9,2150.57,2135.29,2147.81,1939219800.0
2016-04-13,2171.32,2197.74,2157.21,2157.21,5111446800.0
2016-04-14,2178.87,2190.87,2166.63,2183.12,2487885600.0
2016-04-15,2182.07,2190.73,2172.97,2182.11,2381886000.0
2016-04-18,2158.23,2168.9,2154.38,2166.0,2441091800.0
2016-04-19,2163.61,2173.09,2156.18,2169.89,1839065000.0
2016-04-20,2154.89,2169.65,2093.82,2166.28,4756525800.0
2016-04-21,2147.72,2171.45,2129.91,2138.29,3062895100.0
2016-04-22,2157.72,2161.8,2133.81,2135.92,2019856900.0
2016-04-25,2148.28,2156.53,2130.3,2149.25,1715607100.0
2016-04-26,2155.79,2163.24,2140.57,2146.41,1544429000.0
2016-04-27,2145.38,2159.13,2143.9,2157.86,1452080100.0
2016-04-28,2142.06,2155.57,2131.86,2149.07,1735810600.0
2016-04-29,2135.51,2146.32,2134.19,2136.84,1594853800.0
2016-05-03,2158.27,2167.73,2131.38,2136.2,2581521500.0
2016-05-04,2152.93,2159.65,2147.76,2152.43,1742689300.0
2016-05-05,2152.88,2155.47,2145.11,2149.47,1477745200.0
2016-05-06,2107.01,2153.87,2106.44,2152.5,2464227500.0
2016-05-09,2072.47,2100.64,2064.69,2100.64,2402225300.0
2016-05-10,2072.38,2084.7,2061.99,2061.99,1716574600.0
2016-05-11,2078.41,2089.12,2068.65,2078.29,1805863300.0
2016-05-12,2084.84,2089.65,2055.51,2067.75,1792753000.0
2016-05-13,2076.19,2089.84,2072.26,2079.64,1528786900.0
2016-05-16,2082.62,2082.86,2064.68,2068.92,1357924400.0
2016-05-17,2075.47,2083.85,2069.27,2081.57,1485096300.0
2016-05-18,2078.76,2081.85,2053.72,2067.72,2303711200.0
2016-05-19,2073.8,2083.13,2069.9,2072.37,1405000600.0
2016-05-20,2083.12,2083.51,2064.44,2067.46,1389017200.0
2016-05-23,2082.41,2095.17,2077.94,2082.97,1447921100.0
2016-05-24,2066.64,2080.07,2062.5,2080.01,1310444300.0
2016-05-25,2071.91,2084.13,2068.68,2079.48,1128499700.0
2016-05-26,2076.14,2083.06,2062.17,2070.24,1312651200.0
2016-05-27,2074.92,2080.49,2069.52,2075.21,1057749200.0
2016-05-30,2092.16,2093.77,2065.64,2076.93,1771438500.0
2016-05-31,2155.66,2158.12,2092.22,2092.22,4065174200.0
2016-06-01,2138.96,2158.72,2138.56,2155.5,2547332400.0
2016-06-02,2137.65,2144.32,2129.94,2138.21,1635666600.0
2016-06-03,2152.64,2157.07,2135.53,2146.56,2052615200.0
2016-06-06,2136.32,2151.06,2131.92,2148.96,1365883700.0
2016-06-07,2139.07,2145.71,2134.61,2141.65,1406849100.0
2016-06-08,2132.96,2138.85,2124.84,2137.18,1640579100.0
2016-06-13,2084.3,2122.46,2083.29,2113.91,2102877100.0
2016-06-14,2095.02,2098.06,2079.4,2080.9,1535492400.0
2016-06-15,2106.63,2115.38,2073.1,2073.47,1954992500.0
2016-06-16,2094.81,2105.25,2091.49,2095.36,1796886100.0
2016-06-17,2102.2,2115.42,2093.69,2093.69,1784608200.0
2016-06-20,2104.22,2110.89,2092.83,2109.57,1209116000.0
2016-06-21,2104.56,2130.9,2100.06,2108.87,1769990500.0
2016-06-22,2115.77,2116.3,2098.63,2101.05,1354873300.0
2016-06-23,2105.53,2114.77,2098.36,2114.77,1528234500.0
2016-06-24,2076.3,2112.61,2052.98,2100.0,2260783000.0
2016-06-27,2095.89,2096.2,2070.82,2070.94,1648846700.0
2016-06-28,2102.05,2104.48,2084.18,2089.35,1758820600.0
2016-06-29,2122.97,2124.29,2104.23,2105.76,2945572600.0
2016-06-30,2122.63,2130.98,2120.41,2123.87,2035451700.0
2016-07-01,2127.09,2133.35,2122.86,2124.4,1613280400.0
2016-07-04,2163.29,2169.62,2120.49,2121.9,3086203100.0
2016-07-05,2168.86,2174.42,2159.9,2162.09,3230772800.0
2016-07-06,2167.1,2169.46,2149.04,2161.58,2453844900.0
2016-07-07,2166.88,2173.7,2153.77,2161.36,2697771000.0
2016-07-08,2148.76,2158.77,2147.14,2156.38,1935878900.0
2016-07-11,2155.72,2175.24,2150.37,2152.74,2860924500.0
2016-07-12,2200.35,2201.63,2156.59,2156.63,4025373300.0
2016-07-13,2197.79,2222.25,2191.59,2195.98,4327979700.0
2016-07-14,2195.23,2199.84,2184.49,2195.34,2415254300.0
2016-07-15,2192.39,2200.88,2186.36,2196.95,2158522700.0
2016-07-18,2187.98,2205.8,2184.05,2190.47,2952718000.0
2016-07-19,2175.4,2193.57,2163.31,2188.8,2180913500.0
2016-07-20,2167.12,2178.0,2163.11,2173.55,1456192600.0
2016-07-21,2177.78,2185.62,2168.48,2168.48,1804675400.0
2016-07-22,2157.23,2177.44,2154.36,2175.97,1838919000.0
2016-07-25,2159.55,2167.51,2152.09,2155.32,1452814400.0
2016-07-26,2182.51,2183.06,2156.77,2156.81,1840605100.0
2016-07-27,2173.97,2186.08,2125.27,2182.72,3793480600.0
2016-07-28,2163.81,2173.08,2153.89,2160.16,2587542300.0
2016-07-29,2155.24,2166.85,2151.93,2163.64,1871473000.0
2016-08-01,2147.56,2155.79,2136.11,2151.54,2015539600.0
2016-08-02,2148.45,2151.29,2138.19,2145.82,1259211100.0
2016-08-03,2145.79,2149.89,2136.6,2140.15,1530689300.0
2016-08-04,2143.84,2146.6,2130.17,2145.66,1495566300.0
2016-08-05,2148.68,2159.14,2137.31,2142.34,1616443400.0
2016-08-08,2159.67,2159.95,2137.52,2147.7,1677574000.0
2016-08-09,2175.34,2176.7,2157.76,2159.31,2282474500.0
2016-08-10,2170.1,2179.61,2169.13,2175.13,1739101900.0
2016-08-11,2177.06,2205.88,2168.13,2168.13,2658516600.0
2016-08-12,2222.49,2222.69,2175.85,2177.8,3443001200.0
2016-08-15,2287.66,2310.28,2225.62,2227.08,6374530800.0
2016-08-16,2257.7,2302.33,2253.41,2293.81,6124943400.0
2016-08-17,2253.74,2270.37,2241.94,2260.93,3084886600.0
2016-08-18,2244.72,2274.45,2235.05,2253.12,3388044800.0
2016-08-19,2249.34,2254.49,2230.33,2241.67,2890069300.0
2016-08-22,2237.13,2253.59,2235.01,2249.08,2619306000.0
2016-08-23,2241.95,2256.33,2232.44,2235.39,2302390300.0
2016-08-24,2232.21,2244.88,2227.56,2242.91,1812178700.0
2016-08-25,2222.15,2226.0,2205.01,2224.51,2181910400.0
2016-08-26,2219.31,2232.29,2215.62,2223.31,1643096500.0
2016-08-29,2214.26,2220.13,2205.12,2219.02,1985201200.0
2016-08-30,2224.06,2229.83,2215.69,2215.84,1984669200.0
2016-08-31,2232.71,2237.66,2218.65,2222.02,1695555200.0
2016-09-01,2220.4,2235.65,2219.25,2230.36,1902822400.0
2016-09-02,2229.89,2231.46,2215.64,2216.29,2040602300.0
2016-09-05,2228.72,2240.49,2224.93,2230.41,1781345200.0
2016-09-06,2232.45,2241.52,2217.48,2227.44,2125477100.0
2016-09-07,2236.55,2246.37,2230.58,2233.03,2209767100.0
2016-09-08,2236.63,2239.17,2230.82,2234.95,1417115700.0
2016-09-09,2229.31,2241.61,2228.66,2236.39,1741151300.0
2016-09-12,2199.98,2202.9,2175.33,2201.68,3454689100.0
2016-09-13,2193.19,2199.24,2185.82,2197.38,1496892400.0
2016-09-14,2176.52,2187.95,2172.4,2184.11,1816965700.0
2016-09-19,2189.46,2191.22,2178.76,2178.76,1413566500.0
2016-09-20,2184.21,2190.72,2181.02,2190.1,1102289400.0
2016-09-21,2187.15,2191.81,2180.5,2184.42,1244650900.0
2016-09-22,2200.7,2210.79,2192.49,2195.25,1539804300.0
2016-09-23,2196.29,2203.66,2195.08,2202.7,1172763600.0
2016-09-26,2167.26,2190.39,2166.82,2190.39,1694820900.0
2016-09-27,2176.45,2176.77,2162.44,2163.38,1259253900.0
2016-09-28,2166.72,2177.41,2165.33,2177.41,928843200.0
2016-09-29,2175.37,2183.17,2170.84,2170.99,1187946400.0
2016-09-30,2177.35,2182.61,2171.49,2171.94,921930500.0
2016-10-10,2202.87,2204.33,2185.47,2187.65,1930020200.0
2016-10-11,2209.23,2212.43,2202.12,2205.35,2116938400.0
2016-10-12,2201.0,2205.44,2196.85,2205.44,1547883700.0
2016-10-13,2202.12,2204.89,2194.6,2201.34,1830879000.0
2016-10-14,2209.81,2211.09,2196.26,2199.56,2395051000.0
2016-10-17,2192.88,2209.14,2189.27,2207.35,2316186700.0
2016-10-18,2222.78,2224.34,2189.93,2189.93,3177711700.0
2016-10-19,2221.53,2230.83,2217.63,2222.78,2943280900.0
2016-10-20,2223.42,2228.94,2218.97,2222.63,1977292400.0
2016-10-21,2240.75,2246.58,2221.04,2221.38,3566857700.0
2016-10-24,2270.95,2285.08,2243.81,2245.46,4960345100.0
2016-10-25,2266.17,2274.38,2258.92,2270.02,3242378800.0
2016-10-26,2257.12,2266.88,2254.63,2263.69,2714605700.0
2016-10-27,2250.26,2256.21,2243.63,2254.32,2343830900.0
2016-10-28,2253.8,2271.91,2249.49,2252.38,2823346100.0
2016-10-31,2250.47,2253.8,2236.2,2247.99,1981495500.0
2016-11-01,2263.48,2263.62,2246.95,2250.49,2201530600.0
2016-11-02,2244.74,2259.19,2242.77,2256.12,2226082500.0
2016-11-03,2273.63,2283.25,2239.87,2241.44,4091302700.0
2016-11-04,2271.93,2284.95,2266.92,2271.85,3619209100.0
2016-11-07,2276.95,2279.55,2265.36,2271.96,2596670400.0
2016-11-08,2282.42,2294.62,2276.74,2284.01,3259587400.0
2016-11-09,2263.92,2281.59,2244.43,2281.12,3735243100.0
2016-11-10,2289.45,2297.97,2279.94,2279.94,3456599800.0
2016-11-11,2308.43,2315.96,2284.29,2285.61,5694860100.0
2016-11-14,2317.77,2338.58,2303.97,2304.61,6168486500.0
2016-11-15,2310.9,2319.07,2306.23,2315.8,3448614000.0
2016-11-16,2309.94,2314.85,2302.14,2312.5,3259638600.0
2016-11-17,2316.72,2317.54,2297.74,2306.41,3545076300.0
2016-11-18,2307.27,2323.72,2304.55,2318.9,3447528500.0
2016-11-21,2334.68,2350.76,2304.77,2304.77,5751963700.0
2016-11-22,2353.0,2357.57,2334.68,2334.68,6598317700.0
2016-11-23,2360.34,2375.81,2352.4,2355.32,5406233100.0
2016-11-24,2368.73,2382.95,2355.8,2356.85,3715808900.0
2016-11-25,2393.95,2394.71,2358.26,2371.7,4432797500.0
2016-11-28,2403.14,2427.59,2398.41,2406.7,7755450400.0
2016-11-29,2441.58,2455.43,2395.81,2398.67,9303858600.0
2016-11-30,2419.41,2444.95,2411.56,2435.81,6897198000.0
2016-12-01,2431.31,2448.67,2417.96,2421.93,7360667400.0
2016-12-02,2416.51,2430.83,2401.06,2427.17,7762501700.0
2016-12-05,2375.26,2386.43,2363.13,2378.21,7242835700.0
2016-12-06,2368.68,2382.2,2367.0,2371.11,4259595500.0
2016-12-07,2376.92,2377.3,2358.87,2367.42,3631364600.0
2016-12-08,2379.0,2387.17,2374.47,2380.66,3965155600.0
2016-12-09,2411.31,2422.78,2372.46,2374.3,6786012700.0
2016-12-12,2387.16,2423.39,2362.14,2408.09,7057419400.0
2016-12-13,2372.93,2382.44,2357.46,2373.79,4120248600.0
2016-12-14,2360.38,2384.56,2359.72,2369.5,4680032600.0
2016-12-15,2309.82,2354.35,2302.43,2346.77,4258325200.0
2016-12-16,2302.32,2315.54,2298.43,2302.87,3057955100.0
2016-12-19,2291.38,2303.69,2288.3,2299.71,2416229700.0
2016-12-20,2279.68,2295.11,2262.88,2293.4,3010553300.0
2016-12-21,2297.37,2304.6,2282.0,2282.12,4018425600.0
2016-12-22,2292.04,2298.19,2280.79,2293.35,2922298000.0
2016-12-23,2278.48,2291.72,2271.13,2290.25,3306081700.0
2016-12-26,2294.71,2295.69,2251.71,2266.38,2992352100.0
2016-12-27,2286.96,2300.16,2286.43,2291.23,2459765600.0
2016-12-28,2277.18,2289.81,2269.16,2286.41,2330457400.0
2016-12-29,2275.11,2282.19,2265.89,2273.22,2399747100.0
2016-12-30,2286.9,2286.99,2272.5,2276.81,2548075500.0
2017-01-03,2307.89,2311.29,2285.27,2285.27,2590892000.0
2017-01-04,2322.21,2324.56,2304.17,2305.91,2610440300.0
2017-01-05,2322.68,2326.18,2317.89,2322.42,2652871200.0
2017-01-06,2308.94,2326.43,2308.37,2323.01,2644512400.0
2017-01-09,2318.34,2321.69,2307.16,2308.44,2652307400.0
2017-01-10,2312.6,2321.0,2309.94,2316.16,2405598100.0
2017-01-11,2300.47,2317.66,2299.31,2311.92,2692834600.0
2017-01-12,2295.4,2310.78,2294.32,2299.49,2213917400.0
2017-01-13,2308.06,2315.21,2291.06,2293.47,2754046700.0
2017-01-16,2337.39,2343.27,2282.24,2303.32,5929473500.0
2017-01-17,2329.59,2332.84,2320.03,2326.01,1917044900.0
2017-01-18,2342.78,2349.39,2327.93,2330.14,2029889100.0
2017-01-19,2334.96,2349.64,2330.34,2335.66,2109073500.0
2017-01-20,2347.18,2350.26,2333.47,2334.49,1751128800.0
2017-01-23,2347.1,2358.47,2340.53,2350.55,1931132100.0
2017-01-24,2352.42,2357.17,2343.46,2347.5,2011077700.0
2017-01-25,2358.7,2358.95,2345.7,2349.52,1780022100.0
2017-01-26,2364.02,2371.93,2359.43,2359.43,1862983100.0
2017-02-03,2339.99,2368.91,2338.2,2367.53,1451595100.0
2017-02-06,2343.97,2351.56,2336.9,2346.44,1989571500.0
2017-02-07,2337.53,2347.36,2331.78,2343.66,1697274000.0
2017-02-08,2346.43,2347.1,2323.91,2334.68,2423769100.0
2017-02-09,2354.9,2364.14,2343.73,2345.84,3138164600.0
2017-02-10,2368.18,2374.48,2357.21,2357.59,3930636000.0
2017-02-13,2379.31,2382.92,2369.49,2369.7,3460382600.0
2017-02-14,2373.51,2381.63,2367.05,2381.1,2422716700.0
2017-02-15,2372.19,2385.12,2369.43,2375.62,3894925700.0
2017-02-16,2376.76,2378.45,2366.16,2373.31,2962949700.0
2017-02-17,2362.71,2389.32,2361.0,2378.66,3109047400.0
2017-02-20,2394.12,2395.53,2361.51,2361.76,4469041100.0
2017-02-21,2396.88,2410.35,2393.37,2396.22,3256980000.0
2017-02-22,2398.19,2399.4,2389.06,2397.49,2451300900.0
2017-02-23,2387.42,2402.57,2379.56,2397.56,2345867100.0
2017-02-24,2389.88,2390.39,2377.1,2385.05,2568012100.0
2017-02-27,2370.56,2387.82,2365.47,2384.92,2382755500.0
2017-02-28,2370.71,2379.43,2366.24,2369.47,1679355800.0
2017-03-01,2371.93,2383.51,2368.62,2371.65,2786312400.0
2017-03-02,2354.91,2380.24,2354.14,2376.97,2306273100.0
